case_id,thrust_scale,propellant_scale,drag_scale,density_scale,wind_x_mps,initial_x_m,initial_vx_mps,initial_vz_mps,initial_theta_deg,success,final_time_s,final_altitude_m,landing_x_m,target_x_m,landing_x_error_m,touchdown_vx_mps,touchdown_vz_mps,touchdown_speed_mps,propellant_used_kg,propellant_remaining_kg,max_abs_tilt_deg,max_abs_gimbal_deg,max_abs_commanded_gimbal_deg,max_abs_throttle_tracking_error,navigation_rejection_count,rms_x_estimation_error_m,rms_z_estimation_error_m,rms_vx_estimation_error_mps,rms_vz_estimation_error_mps,rms_theta_estimation_error_deg,ekf_mean_nees,ekf_p95_nees,ekf_x_3sigma_coverage,ekf_z_3sigma_coverage,ekf_vx_3sigma_coverage,ekf_vz_3sigma_coverage,ekf_theta_3sigma_coverage,ekf_bax_3sigma_coverage,ekf_baz_3sigma_coverage,ekf_bg_3sigma_coverage,ekf_rejected_updates,ekf_gps_accepted_updates,ekf_gps_rejected_updates,ekf_mean_gps_nis,ekf_mean_gps_normalized_nis,ekf_radar_accepted_updates,ekf_radar_rejected_updates,ekf_mean_radar_nis,ekf_mean_radar_normalized_nis,ekf_attitude_accepted_updates,ekf_attitude_rejected_updates,ekf_mean_attitude_nis,ekf_mean_attitude_normalized_nis,failure_mode,guidance_mode,navigation_mode,actuator_mode
174,0.9830173686744872,0.9472792074082359,1.0550008441744478,0.9937789211457105,11.833030556768104,8.508705932427828,-1.9951825199650859,-60.03841240506256,0.9256758244997318,True,46.07999999999937,0.0,0.15661803627344886,0.0,0.15661803627344886,0.1400475302320291,-0.7351601569455332,0.7483807634381525,4140.140045731372,2490.814406126279,1.790600172795056,0.6562916347175085,0.9559213475361383,0.6314052999852202,3,0.15477892170822696,0.05994273471693201,0.04853257436269934,0.04557199426669175,0.03196128201474132,4.121798287836721,8.174981012655063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,230,0,3.934514165646911,0.9836285414117277,461,0,0.9259270941115773,0.9259270941115773,573,3,0.9586174402641685,0.9586174402641685,success,corridor,ekf,flight_like
175,1.0144687151732508,0.9531460132427487,0.876924159175984,1.0284195110877452,-2.650277980690749,11.635266146656885,-3.49075131864861,-52.90317233660975,2.7533183328790583,True,44.079999999999416,0.0,-0.04789290458434287,0.0,-0.04789290458434287,0.386384912740201,-0.7593388035345142,0.8519910324331356,3951.6053587152055,2720.416733984035,3.9907024573248115,2.6648074854950368,3.0665369666128877,0.6419712109125113,0,0.14135271884783857,0.0716237476512624,0.04928524098105564,0.04402965701324037,0.032435192233361734,5.788490022677546,10.448408354693262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,220,0,3.666705332212423,0.9166763330531057,441,0,1.0441559046811626,1.0441559046811626,551,0,0.86963489868728,0.86963489868728,success,corridor,ekf,flight_like
176,0.983513996227056,1.0169074314975182,1.152191056387125,1.0499619150640678,-3.0942431083736963,24.803440253571303,-0.9749209462580499,-57.54764564679746,1.0466955251732217,False,45.83999999999938,0.0,-3.0522752759334524,0.0,-3.0522752759334524,-0.1400543846533725,-0.821380804093873,0.8332356545386979,4184.21616156926,2934.135858913367,2.088693640787703,1.9393812072930097,2.6786154117208416,0.6533511498614557,4,0.21515677432181413,0.06539850236668049,0.055752639243441024,0.044260384066755164,0.033123980418497755,6.8818853772873885,10.832785775996598,1.0,1.0,1.0,1.0,0.9982578397212544,1.0,1.0,1.0,4,228,1,3.7462653087981885,0.9365663271995471,458,1,1.0586784999594099,1.0586784999594099,571,2,0.9607726290783445,0.9607726290783445,pad_miss,corridor,ekf,flight_like
177,0.9964991133387158,0.9942707988357913,0.9656067880386813,1.1143100461746833,-6.067094885713065,28.682663301471365,-2.5914929183610336,-61.587684664888315,0.7744645656930668,True,45.43999999999939,0.0,-2.565645479292355,0.0,-2.565645479292355,0.012274048012524852,-0.7706278998961584,0.7707256401294674,4160.327448624943,2799.568143225595,1.918674436139886,0.7800014316173157,1.2842908229053793,0.7062361755786972,1,0.13157519552968608,0.07809828328588847,0.053146073341885425,0.04343413184957157,0.03218850038822137,5.394002990214407,11.208005183823879,1.0,1.0,1.0,1.0,0.9982425307557118,1.0,1.0,1.0,1,227,0,3.725698313497913,0.9314245783744782,455,0,0.894383536660637,0.894383536660637,567,1,0.9358555834700213,0.9358555834700213,success,corridor,ekf,flight_like
178,0.9918441399471675,0.9801092375343734,0.9566373308439111,1.0607270957126218,-7.03244639440004,24.442813228878066,-1.12392183764684,-54.281645720158394,0.4513848866278718,True,45.919999999999376,0.0,-2.4523535981606623,0.0,-2.4523535981606623,0.055596542578988224,-0.7018138857268775,0.7040125749912397,4125.866373935492,2734.8982888051214,2.0664857825075513,2.6283511593755287,4.202939783175306,0.6681232555772462,5,0.15728983553660333,0.07899858159133497,0.04873236304881749,0.05288604024934343,0.03438554852376301,5.060207603439767,9.632634015532151,1.0,1.0,1.0,1.0,0.9965217391304347,1.0,1.0,1.0,5,229,0,4.146517243199841,1.0366293107999602,459,1,1.0149579712870755,1.0149579712870755,570,4,1.0303434075332063,1.0303434075332063,success,corridor,ekf,flight_like
179,0.9732418841224927,1.0330610523263744,1.1684840505356422,0.8954147695188234,17.6440472506163,24.360052498836918,-0.8593018921036439,-61.99864165812088,1.319584804226101,True,46.79999999999936,0.0,-0.12257596724320588,0.0,-0.12257596724320588,-0.03556689559252848,-0.7905597043824627,0.7913593685901347,4308.891406791041,2922.53595949358,2.777849038398566,1.309223215396342,1.6926799533853651,0.7415325074135029,0,0.22500159069460726,0.07942160499008696,0.04520442347171248,0.042415893754810814,0.030179116859545368,6.10292807943156,10.869501826292428,1.0,0.9880546075085325,1.0,1.0,1.0,1.0,1.0,1.0,0,234,0,3.86834534047564,0.96708633511891,469,0,0.9872606572247709,0.9872606572247709,585,0,0.8285224790520708,0.8285224790520708,success,corridor,ekf,flight_like
180,0.9950884966561631,0.9631544454689918,0.9575982669591102,0.9125512613015143,12.475362598868493,16.646896060844877,-2.4442342392640253,-58.793086767851406,0.019488879205243927,True,45.67999999999938,0.0,1.4916093300455782,0.0,1.4916093300455782,0.32208919449909706,-0.6544728163704873,0.7294354780109031,4123.83720649872,2618.2439117842223,2.041332211296539,1.3321645603711725,1.862513945361373,0.6917695511485108,3,0.2077462490830783,0.0855292403785525,0.049824317716402194,0.04847352140791814,0.029163221678456988,5.767200614421026,14.208678530538638,0.9912587412587412,1.0,0.9965034965034965,1.0,1.0,1.0,1.0,1.0,3,228,0,3.844971466377594,0.9612428665943985,455,2,1.052946069750993,1.052946069750993,570,1,0.9752094820507946,0.9752094820507946,success,corridor,ekf,flight_like
181,1.0059524801093753,1.031744145903202,1.1999876226217008,0.9063958742602687,7.745780305226969,21.6125562259904,-2.8046694193562383,-58.04825315618329,0.7872550455564525,True,44.7199999999994,0.0,-0.9894078590614903,0.0,-0.9894078590614903,0.29371136109882257,-0.7977948123765999,0.8501428858101073,4122.830412384199,3099.3786089382156,1.7027670374778527,0.7073229281501683,1.2546062824869695,0.7100698550856531,3,0.1784879940867078,0.07706724173455033,0.04786248762112491,0.049899626401388265,0.03005705252748508,5.791012044213469,12.746497804657963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,223,0,3.8877727941383373,0.9719431985345843,447,1,0.806546442996044,0.806546442996044,557,2,1.0153671264479058,1.0153671264479058,success,corridor,ekf,flight_like
182,0.9780078514503786,0.999788264943145,1.1378320809638038,0.9329228110056299,-6.912483538580034,15.943434987932807,-0.6545832040909223,-57.04212720048311,0.3393001833754131,True,45.19999999999939,0.0,-0.9114694217958946,0.0,-0.9114694217958946,-0.040107764863469834,-0.8866759085603928,0.887582559328281,4113.955421160859,2884.562433441155,0.735547073868625,0.5901550074429106,0.9507861514364474,0.7808127183200508,5,0.1359949338248588,0.06574073603758149,0.05201568631020181,0.045218255520454824,0.03195940691211584,5.874800061343742,9.893426124879042,1.0,1.0,1.0,1.0,0.9982332155477032,1.0,1.0,1.0,5,226,0,4.065635319651235,1.0164088299128087,450,3,1.0614497341422482,1.0614497341422482,563,2,0.9337700407059085,0.9337700407059085,success,corridor,ekf,flight_like
183,0.9852143604595143,1.0018406810754068,0.8830884131330189,1.0250108703855063,13.89285387555418,23.378113092881357,-0.22998966443928293,-57.0212439449503,2.025036975586561,True,46.399999999999366,0.0,-1.8300105594180025,0.0,-1.8300105594180025,-0.0967314878704141,-0.8263695875979334,0.8320118244666975,4207.8305203445525,2805.054247183296,3.499122538996428,2.9134461001635565,3.8070471864256645,0.6294532732918026,0,0.18021696316823593,0.07881743991817404,0.05251394287478834,0.04918685569570065,0.03024881463444635,5.470304693423696,9.601010656599382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,232,0,3.7921862224717433,0.9480465556179358,465,0,0.9434228545496786,0.9434228545496786,580,0,0.9268860422841385,0.9268860422841385,success,corridor,ekf,flight_like
184,1.0137719603578197,0.951380894833221,1.1548412260269363,0.9914687459369917,-9.151974634534131,26.079031007880438,-3.8582066792729304,-58.35169717115592,1.257287903473504,True,44.079999999999416,0.0,-2.4776231809676625,0.0,-2.4776231809676625,0.3687064683840262,-0.7718077462783918,0.8553546966279845,3985.5126835895426,2674.1535802430044,2.771392161395348,0.6460839132771031,1.2561058062981034,0.7042528051328246,3,0.12208200468502284,0.0737988191856048,0.04910602512167837,0.04388725559351629,0.03305068536942178,6.351991405268047,10.919404723987551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,219,1,3.808467074453727,0.9521167686134318,440,1,1.0267964799334923,1.0267964799334923,550,1,0.9007697049346918,0.9007697049346918,success,corridor,ekf,flight_like
185,1.0053083352158827,0.9484882754005,1.123017708909836,1.097011855557273,-0.9661982038226924,10.342307360072052,-1.3681848939200236,-62.598204861801264,2.509307785663123,True,43.51999999999943,0.0,-0.6857479902688021,0.0,-0.6857479902688021,0.02196519405954313,-0.8063708813816974,0.8066699871015216,3971.376781631636,2668.041146171865,2.5100175792938257,0.8043792901979756,1.121519510295575,0.7562762370061388,3,0.13813407984585657,0.06580204240266574,0.05201594483498341,0.05559422677261375,0.0316818085899711,5.22650475773762,10.448811812272504,1.0,1.0,1.0,1.0,0.998165137614679,1.0,1.0,1.0,3,217,0,3.6037264661523993,0.9009316165380998,433,3,1.0495031825055827,1.0495031825055827,544,0,0.8739122783355162,0.8739122783355162,success,corridor,ekf,flight_like
186,0.9947233931804744,1.0248052821482807,0.9804118478019475,1.1347654334294108,14.423009291709693,28.869176559453944,-1.3390326484065864,-54.329423645825614,0.4533046147189306,True,44.639999999999404,0.0,-1.0006957136774524,0.0,-1.0006957136774524,-0.16996624850368203,-0.8101256909462173,0.8277633482834943,4079.297825387981,3094.339149649986,2.3422629419176437,3.084278551105221,4.575231755584264,0.7405127535045174,2,0.1765227064512803,0.07140451040851603,0.04486516791652363,0.04383060227421235,0.031126422034961826,6.231213399253183,11.139058657300733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,222,1,3.7691347369264574,0.9422836842316143,446,1,0.9463033812041273,0.9463033812041273,558,0,0.9344790093908544,0.9344790093908544,success,corridor,ekf,flight_like
187,1.009238357712126,0.9977520258654561,1.1287309753146788,1.0261482357398846,-12.17076902649621,16.467579463146393,-4.5097693755560995,-58.830463687872495,1.14950671007969,True,44.39999999999941,0.0,-1.1613503841212032,0.0,-1.1613503841212032,0.3772209601027261,-0.6916309602010944,0.7878128190436547,4066.416098014117,2917.848083044075,4.979991684901998,1.7936527136409226,2.5410430779061346,0.7720267094607658,1,0.15979519795143718,0.07346663654709247,0.05219353839858308,0.04586984975680925,0.037336912059550885,7.473795700118454,12.986188023443617,1.0,1.0,1.0,1.0,0.9964028776978417,1.0,1.0,1.0,1,222,0,4.031743675018976,1.007935918754744,445,0,1.076871188998069,1.076871188998069,554,1,0.9841449659447664,0.9841449659447664,success,corridor,ekf,flight_like
188,0.9726316955977531,0.9854397475551644,0.8782168502554797,0.9709768772021444,6.868572281660594,24.092251422036444,0.11843940103061668,-57.16146186681146,1.4311516487870193,False,45.999999999999375,0.0,-4.438592667377335,0.0,-4.438592667377335,-0.19308037951036505,-0.7899565438978335,0.8132105349777979,4162.52175316057,2735.5564797255793,3.9477147600478877,3.181033749244595,4.364882678136177,0.7804817562608447,2,0.11721505196432219,0.07120052640992922,0.04935845219031107,0.052981960705714794,0.03469064119566058,5.600671975073021,10.200416416852459,1.0,1.0,0.9982638888888888,1.0,1.0,1.0,1.0,1.0,2,230,0,3.956644346569462,0.9891610866423655,461,0,1.0043370343684617,1.0043370343684617,573,2,0.9993095164448325,0.9993095164448325,pad_miss,corridor,ekf,flight_like
189,1.0150179588128585,0.9404199290239127,1.076265803649764,1.0932150068685844,-1.632239984446496,7.444777280176103,-4.564883232755321,-63.93769001656377,1.8679186625692479,True,42.639999999999446,0.0,-0.4343181565892904,0.0,-0.4343181565892904,0.37721954224076115,-0.785800392001073,0.8716517877669783,3910.033210106514,2672.9062930608743,4.874259675093905,1.3678844291711085,2.4284209395553447,0.8344176207146654,2,0.22316914900469692,0.07075872057291953,0.051988278910274854,0.04764879055417096,0.03285533448617908,5.507170567622574,11.660536466949466,0.9943820224719101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,213,0,3.7251353771877085,0.9312838442969271,426,1,0.9126257037205563,0.9126257037205563,532,1,0.9685014422697946,0.9685014422697946,success,corridor,ekf,flight_like
190,0.9930677943260721,0.9983325120330024,1.1594473901115459,1.058115313385067,1.569226328747348,16.415331188325393,-3.4166885393134443,-55.73612042726688,0.9386912243968506,True,45.67999999999938,0.0,-0.9275217670778336,0.0,-0.9275217670778336,0.18548270296119596,-0.6498504578749774,0.6758028193919503,4138.169100263913,2850.158483967105,3.46110089669726,2.224575419712829,3.1637816580969402,0.7108739006508132,1,0.1606405407041306,0.06005427794670907,0.05540735017903901,0.04352788600702729,0.03491189260103407,5.27148100275946,10.11342469149094,1.0,1.0,1.0,0.9965034965034965,1.0,1.0,1.0,1.0,1,228,0,3.9305107989139128,0.9826276997284782,456,1,0.9859639471595653,0.9859639471595653,571,0,0.9816264802070456,0.9816264802070456,success,corridor,ekf,flight_like
191,1.0043532437542178,0.9433801355084154,1.1634392383320995,1.0884579754470989,4.156032502284294,3.0757008624720363,-2.25844687642571,-57.47139637016586,0.738913911186634,True,44.47999999999941,0.0,-0.6520881461566821,0.0,-0.6520881461566821,0.2102951282046839,-0.8676657289077626,0.8927865691573006,3996.8498925401254,2606.8110560187815,2.696961598115234,1.5183099108211953,2.4215703505113977,0.6311387162581884,2,0.11420065988857027,0.10144810794117526,0.049135717323161715,0.053020841057561725,0.034665631699713886,6.210848353109177,10.690833324153594,1.0,0.9856373429084381,1.0,1.0,1.0,1.0,1.0,1.0,2,222,0,3.8354444612919294,0.9588611153229823,443,2,0.9828261495181954,0.9828261495181954,556,0,0.966941217494488,0.966941217494488,success,corridor,ekf,flight_like
192,1.0295387630094495,0.9785862555300442,1.17945951750287,1.0973886953550285,12.218606047477646,29.539440816005047,-0.08215164093803207,-53.470833811139315,1.422155431526587,True,42.719999999999445,0.0,-0.41790210453583326,0.0,-0.41790210453583326,-0.7824924339162761,-0.5411369935052456,0.9513798688621249,3878.5773475596616,2971.526441150647,4.605314793628862,4.538899722559532,5.42612663562592,0.7131560269531386,0,0.13799124511327743,0.06549299597962203,0.045149006908292315,0.04526464859586915,0.03593274967946046,5.141406340627654,9.612283753121055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,213,0,3.8131283203589312,0.9532820800897328,428,0,0.9872233642948017,0.9872233642948017,534,0,0.8968344366921973,0.8968344366921973,success,corridor,ekf,flight_like
193,0.974439920867363,0.973657729682814,0.9764793083748422,0.9105239868092913,-8.491340622442848,0.6492746919716907,-0.92861443192455,-58.296465288543835,1.1578547164362396,True,45.999999999999375,0.0,-1.4781147521151747,0.0,-1.4781147521151747,0.026598242680642595,-0.874188874088606,0.8745934221648383,4154.365306346292,2661.2388014334065,1.315576744703046,0.5313386991959581,1.0792556171441843,0.6581143246861718,5,0.1494757390914293,0.08356884438621648,0.054298998356309996,0.0519813810746221,0.03277343121158337,6.102415575405529,10.56796445682172,1.0,1.0,1.0,0.9982638888888888,1.0,1.0,1.0,1.0,5,229,1,4.159506336148793,1.0398765840371982,459,2,0.9833928327723674,0.9833928327723674,573,2,0.972128161077948,0.972128161077948,success,corridor,ekf,flight_like
194,1.0280716948873934,1.006392427873831,1.0153356552950135,1.0584484500635496,-6.074231355276794,18.762255815852896,-3.7809388591483186,-58.62934820514589,1.0495328375484643,True,43.99999999999942,0.0,0.17231772474054335,0.0,0.17231772474054335,0.4665528526281615,-0.762633285280675,0.8940252189471337,4046.042148391538,2998.704846725279,3.865396743588531,1.3940422271275814,2.1469080048352605,0.6980914005141803,3,0.2323432649533492,0.107289870421927,0.05687800772990067,0.04649715592145107,0.03324901154390091,8.14010833349111,17.271186541134117,0.9346642468239564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,220,0,4.168090173180356,1.042022543295089,439,2,1.1426913962637149,1.1426913962637149,549,1,0.9737192676571312,0.9737192676571312,success,corridor,ekf,flight_like
195,1.0075781145385647,1.039848105564792,1.009214017422792,0.9026629611999644,-12.75210352296168,17.226883252393826,-1.9642413685604598,-55.47764878728687,0.6332479968779327,True,44.8799999999994,0.0,-1.9131153309049829,0.0,-1.9131153309049829,0.18240782788225737,-0.7917198159632134,0.81246100377898,4126.799254776401,3152.137484177143,1.5427044634009526,0.5917928977378046,0.8877058704048695,0.6821999670399996,3,0.13980174882585597,0.09869584786373459,0.05157712271370912,0.05140361170399466,0.03199610566080116,5.217675318847558,9.647215019673949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,224,0,3.917986825169771,0.9794967062924428,447,2,1.0176975385714857,1.0176975385714857,560,1,0.9363885639893461,0.9363885639893461,success,corridor,ekf,flight_like
196,1.0037504108704773,1.0059823424091725,0.8966845353534956,1.0478534304958218,-13.57728403218696,10.787789712213844,-5.94368911497245,-60.09794628501717,2.311002972449682,True,45.27999999999939,0.0,1.0205492221262997,0.0,1.0205492221262997,0.29000283397061155,-0.744261514851727,0.7987658268856859,4154.8220939385865,2887.0543029256223,5.787167177965719,2.029817038884161,2.4794659963724652,0.7057966082563061,1,0.14647216850589867,0.11479230589444628,0.05003848226910698,0.05817117206157768,0.03488218490639097,8.016339656034903,15.280195484612939,1.0,0.9453262786596119,1.0,1.0,1.0,1.0,1.0,1.0,1,226,0,3.9464654457394928,0.9866163614348732,452,1,1.0433781579644192,1.0433781579644192,566,0,0.9065288833642589,0.9065288833642589,success,corridor,ekf,flight_like
197,0.9806829901872438,0.977676905981153,1.0346140410338345,1.033726216016248,-2.206943866530814,24.128572855646375,-3.4579904390830043,-60.73594010198276,0.9179777250921372,True,46.15999999999937,0.0,-0.37513901292086255,0.0,-0.37513901292086255,0.2225490007571692,-0.7505516928394392,0.7828511361441346,4188.068576103193,2655.6697657648765,2.4364226238119624,0.5494869548486919,1.0080304778230824,0.7034196703676121,3,0.13699403748578928,0.06675776225890682,0.05357028112744102,0.044052581674479535,0.031867820395264666,5.657887201887475,9.760241005163827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,229,1,4.031536271373096,1.007884067843274,461,1,1.0169300326367774,1.0169300326367774,576,1,0.8972743044073092,0.8972743044073092,success,corridor,ekf,flight_like
198,0.9727522333577981,1.009242154706652,1.064226496287668,0.9970562477039966,15.010008870405944,14.884073941652982,-2.2133449479159815,-57.98541361117652,0.6932191881412697,True,47.51999999999934,0.0,1.3082091312483353,0.0,1.3082091312483353,0.13965140662004086,-0.694882702261548,0.7087767527742901,4303.811989563877,2760.8830933826866,1.6393460593072464,0.8762816980644847,1.2249684224441029,0.6956248041634261,3,0.2514611987537663,0.07623664298088302,0.044846296588263564,0.04788063598893547,0.03329178376530237,6.367073056745063,11.662772314746197,0.9966386554621849,1.0,1.0,1.0,0.9983193277310924,1.0,1.0,1.0,3,237,0,3.7756368610821958,0.9439092152705489,476,0,0.9366122702939637,0.9366122702939637,591,3,1.0008389620372664,1.0008389620372664,success,corridor,ekf,flight_like
199,0.9865226811422456,0.9981035682089012,1.0264452610824697,0.8662782378835889,11.425020735995773,9.007977765979543,-2.132929353339322,-57.77359792541873,0.5016180376220948,True,46.31999999999937,0.0,0.1873527619566355,0.0,0.1873527619566355,0.06502286077363882,-0.6687052387416422,0.6718591137609914,4204.100633112317,2782.6243443499916,2.069639946231291,1.2293347368224077,1.6588905511982093,0.6284033522938464,2,0.1618198420904468,0.07352564897667996,0.05439444984468139,0.041182387303904174,0.03136414209176905,6.0780300941278185,12.273338221256644,1.0,1.0,0.9896551724137931,1.0,0.9982758620689656,1.0,1.0,1.0,2,231,0,3.924180091239558,0.9810450228098895,464,0,0.9191706496469186,0.9191706496469186,577,2,0.9594818282265704,0.9594818282265704,success,corridor,ekf,flight_like
